1.06,1.76,-1.92,250.40,13.65,250.38
1.19,1.90,-1.70,250.40,-247.29,250.38
1.63,1.90,1.57,250.40,-247.29,250.38
1.33,1.90,0.93,-231.18,103.53,-249.89
0.39,1.44,1.02,-249.87,37.55,-180.48
0.26,0.30,0.33,-249.87,123.45,-115.09
0.30,-0.20,-0.49,-249.87,131.39,-5.10
-0.50,-1.05,-1.17,-111.77,-40.67,239.20
-1.82,-1.78,-0.53,-31.82,71.36,68.48
-1.82,-0.49,-0.19,-112.40,150.75,-249.89
0.04,0.41,-0.52,-181.71,147.39,-249.89
1.67,0.63,-1.92,45.23,12.63,-17.56
0.77,1.90,-1.92,250.40,-51.45,250.38
0.53,1.90,-1.53,250.40,-247.29,164.76
1.51,1.90,1.77,223.45,-65.13,-14.61
1.02,1.90,0.96,-249.87,115.78,-243.97
0.48,1.19,0.67,-249.87,15.05,-52.32
0.55,0.26,-0.13,-249.87,208.90,-117.38
0.40,-0.31,-0.62,-249.87,23.73,1.97
-0.10,-1.06,-1.39,-46.13,-247.29,93.21
-1.59,-1.99,-0.32,-32.69,26.93,205.73
-1.59,-0.47,-0.53,-192.65,129.74,-249.89
0.74,0.31,-1.42,-119.73,99.16,-249.89
0.57,0.11,-1.64,250.40,108.69,138.44
0.95,1.64,-1.78,250.40,12.77,118.12
0.49,1.90,-1.23,250.40,-247.29,243.16
0.41,1.90,1.52,82.57,95.84,-161.81
0.70,1.90,0.63,-249.87,112.40,-196.22
0.24,1.23,0.99,-249.87,40.44,-139.22
0.13,-0.15,0.27,-249.87,66.81,-75.71
0.27,0.07,-0.92,-249.87,-27.69,-73.51
0.08,-0.13,-0.92,216.87,-145.86,201.19
-1.82,-2.10,-0.11,45.95,64.31,250.38
-1.82,-0.67,-0.22,-140.49,89.39,-249.89
-0.35,0.13,-0.75,-163.56,152.55,-249.89
1.21,0.47,-1.92,195.12,153.30,32.85
0.77,1.90,-1.92,250.40,-42.67,250.38
1.60,1.90,0.64,250.40,-247.29,161.66
0.90,1.90,0.91,-237.04,-46.12,-249.89
0.33,1.38,0.41,-249.87,123.36,-160.54
0.33,0.13,0.26,-249.87,95.09,-137.32
0.17,-0.74,-0.14,-249.87,27.93,35.99
-0.35,-0.91,-0.49,-184.23,9.32,250.38
-1.82,-1.10,-0.19,-166.04,169.07,219.58
-1.70,0.36,-0.52,-68.84,157.04,-249.89
0.48,0.53,-0.87,-86.66,45.78,-249.89
1.40,0.24,-1.92,117.81,63.99,8.61
0.44,1.54,-1.92,250.40,-52.62,139.55
1.30,1.90,-0.80,250.40,-114.53,250.38
-0.69,1.37,1.55,-28.64,58.90,-26.10
0.92,1.65,1.04,-249.87,177.22,-240.80
0.35,0.20,0.87,-249.87,118.56,-127.25
0.01,-0.40,0.13,-249.87,188.18,-67.06
0.16,-0.66,-0.19,-172.76,123.19,99.23
-0.34,-0.13,-0.52,-101.61,117.87,250.38
-1.82,1.21,-1.49,-249.87,252.98,250.38
-1.82,1.52,-1.50,219.78,42.65,-249.89
-1.00,1.90,-0.82,182.67,-102.48,-249.89
0.76,1.16,-1.92,-67.69,-107.68,-249.89
0.52,1.90,-1.92,250.40,25.73,148.02
1.79,1.90,0.21,250.40,-227.06,106.83
0.49,0.77,0.88,-194.33,-38.68,-135.01
0.78,1.28,0.87,-125.58,218.39,-156.32
-0.02,0.53,0.89,-248.33,111.59,-34.70
-0.19,-0.11,0.68,-231.56,238.06,-74.44
-0.59,-0.59,0.49,-249.87,148.13,-60.62
-0.28,-0.62,-0.59,-249.87,72.33,-40.48
-0.17,-0.48,-0.82,45.60,-95.25,0.23
-0.19,-0.37,-0.41,222.77,-153.28,26.00
-0.68,-0.49,1.33,250.40,-71.56,88.05
-0.59,-0.64,0.94,95.46,-165.74,-8.36
