1.02,1.45,-1.19,250.40,-177.17,250.38
1.37,1.90,-0.33,250.40,-247.29,139.75
0.35,1.90,1.57,250.40,252.98,-112.10
0.39,1.90,0.54,-248.49,62.64,-180.70
0.28,0.65,0.59,-249.87,54.17,-212.16
0.10,-0.39,0.37,-249.87,243.41,-59.00
-0.20,-0.61,-0.11,-241.86,122.74,142.66
-1.29,-0.26,-0.52,-191.12,144.58,245.43
-1.82,-0.29,0.06,38.61,111.84,85.03
-1.82,-0.12,-0.21,-5.69,37.44,-231.36
-1.82,0.61,-0.07,-70.53,-24.94,-249.89
0.30,0.58,-0.66,-244.08,30.78,-249.89
1.01,0.37,-1.72,38.05,34.97,-16.03
0.80,1.52,-1.65,250.40,-24.42,157.36
0.29,1.90,-1.00,250.40,-247.29,132.10
0.76,1.90,0.84,250.40,252.98,-148.31
0.92,1.90,0.78,-151.43,32.14,-183.55
0.33,1.23,0.39,-249.87,-28.11,-104.13
0.54,0.04,-0.13,-249.87,252.98,-201.15
0.03,-0.54,0.06,-249.87,128.52,108.08
-0.18,-0.06,-0.89,-172.40,252.98,250.38
-1.44,0.24,-0.88,13.74,-198.81,250.38
-1.82,0.74,0.06,73.52,196.12,130.26
-1.82,1.90,-0.29,-189.82,-237.70,-249.89
-0.61,1.72,-0.30,-249.87,-64.90,-249.89
1.44,1.18,-1.19,-249.87,74.48,-249.89
0.80,1.42,-1.78,250.40,-15.90,250.38
0.86,1.90,-1.92,250.40,-247.29,219.24
1.78,1.90,1.31,250.40,252.98,-74.23
2.16,1.90,0.41,-249.87,-155.37,-249.89
0.17,0.96,0.88,-238.83,252.98,-141.72
0.55,-0.42,0.17,-249.87,108.80,-26.43
-0.67,-0.04,-0.20,-244.25,46.87,250.38
-1.62,1.14,-0.06,66.65,252.98,250.38
-1.52,0.66,0.37,125.78,27.13,-73.35
-1.82,1.51,0.76,-199.58,-81.55,-249.89
-0.90,1.85,0.15,-249.87,24.33,-249.89
0.56,0.59,-1.08,-249.87,98.20,-249.89
0.78,0.31,-1.63,-18.66,173.71,28.66
0.44,1.22,-1.47,250.40,-70.09,160.33
0.58,1.90,-1.03,250.40,-191.98,86.96
1.97,1.90,0.67,250.40,-247.29,-249.89
1.14,1.90,1.01,-206.27,-12.16,-249.89
0.19,0.97,0.58,-238.97,145.15,-10.11
0.08,0.00,-0.16,-249.87,252.98,-61.08
-0.29,-0.39,-0.24,-249.87,197.02,112.93
-0.99,0.37,-0.70,-165.41,191.04,250.38
-1.82,1.34,-1.17,11.49,252.98,250.38
-1.55,1.38,-1.58,152.78,-163.63,-249.89
-0.81,1.19,-0.89,93.99,-52.64,-249.89
0.39,0.46,-0.73,-177.33,6.68,-249.89
0.82,0.52,-1.46,36.17,64.86,-128.74
0.76,1.90,-1.87,250.40,-147.00,250.38
2.18,1.90,1.07,250.40,-171.90,-102.47
0.98,1.90,0.47,-249.87,-201.23,-249.89
0.64,1.15,0.42,-222.91,252.98,-198.38
0.60,0.12,0.33,-249.87,184.43,-110.84
0.00,-0.11,-0.25,-249.87,207.93,250.38
-0.49,1.45,-1.24,-74.82,252.98,250.38
-1.40,1.88,-0.85,-187.22,229.63,182.35
-0.95,1.90,-1.56,250.40,104.29,-249.89
-1.39,1.90,-0.43,250.40,-225.05,-249.89
0.28,1.19,0.15,-154.81,-111.35,-249.89
1.69,0.70,-1.77,-249.87,38.43,-249.89
0.72,1.90,-1.92,250.40,-53.51,185.93
1.60,1.90,-1.23,250.40,-165.29,185.17
0.37,1.90,1.24,32.38,116.68,-116.45
0.57,1.90,1.01,-234.20,123.47,-249.89
-0.18,0.39,0.92,-124.09,211.16,-122.57
-0.56,0.08,0.24,-249.87,252.98,60.89
-0.50,0.98,-1.25,-249.87,252.98,250.38
-1.36,1.34,-1.37,-149.14,252.98,120.31
-1.28,1.72,-1.30,250.40,14.63,-249.89
-1.06,1.48,-0.42,234.12,-27.78,-249.89
0.01,-0.01,-0.41,1.51,71.48,-249.89
0.85,-0.35,-0.89,-6.24,98.90,-134.90
1.45,0.31,-1.43,186.69,-108.45,-60.45
0.71,1.90,-1.16,250.40,-100.08,250.38
1.01,1.90,0.62,250.40,-247.29,-29.20
1.30,1.90,1.29,-42.85,56.20,-243.74
0.24,1.88,1.43,-157.22,88.23,-99.70
0.02,0.48,0.24,-249.87,252.98,-174.86
-0.15,-0.09,-0.06,-249.87,252.98,-178.15
-0.11,-0.59,-0.82,-249.87,-39.16,213.58
-1.82,0.56,-0.73,-249.87,252.98,250.38
-1.82,0.54,-1.46,110.06,74.04,-249.89
-1.18,1.06,-0.94,146.96,-31.37,-249.89
0.54,0.73,-0.31,-111.47,-28.45,-249.89
0.94,0.26,-1.81,30.16,26.90,21.49
0.63,1.90,-1.30,250.40,-29.38,250.38
1.16,1.90,-0.51,250.40,-247.29,81.14
0.74,1.90,1.85,240.72,-63.18,-42.03
0.41,1.90,0.89,-249.87,93.50,-194.94
0.50,0.98,0.11,-249.87,157.95,-201.36
0.23,-0.13,-0.04,-249.87,169.40,-101.06
0.19,-0.55,-0.44,-114.46,-21.93,67.00
-0.43,-0.73,0.02,166.60,-120.67,227.94
-1.32,-0.51,0.83,67.89,-71.25,150.07
-0.93,-0.30,0.80,52.73,-100.84,-30.68
-0.45,-0.22,0.78,29.70,-46.83,-21.54
-0.30,-0.11,0.80,13.41,-75.26,-20.06
-0.31,-0.10,0.95,17.76,-44.21,-16.29
-0.23,-0.17,0.92,0.17,-25.22,-4.04
-0.24,-0.20,0.86,-1.53,-12.10,-5.72
-0.25,-0.11,0.92,1.16,-20.20,-16.81
-0.17,-0.14,0.96,-3.80,-11.78,-4.42
-0.24,-0.16,0.97,0.20,-6.38,7.70
-0.19,-0.19,0.95,0.76,1.72,0.21
